country,short_name,names,id,latitude,longitude,gtng_region,glims_id,rgi50_ids,rgi60_ids,rgi70_ids,wgi_id,parent_glacier_id,references,remarks
PK,RGI60-14.00114,,106231,36.6543,72.9515,14_south_asia_west,,,RGI60-14.00114,,,,,
PK,RGI60-14.00115,,106232,36.6719,74.9422,14_south_asia_west,,,RGI60-14.00115,,,,,
PK,RGI60-14.00116,,106233,36.6677,73.2984,14_south_asia_west,,,RGI60-14.00116,,,,,
PK,RGI60-14.00117,,106234,36.6654,73.3045,14_south_asia_west,,,RGI60-14.00117,,,,,
PK,RGI60-14.00119,,106235,36.7022,73.3171,14_south_asia_west,,,RGI60-14.00119,,,,,
PK,RGI60-14.00121,,106236,36.706,73.3237,14_south_asia_west,,,RGI60-14.00121,,,,,
PK,RGI60-14.00122,,106237,36.7014,73.3225,14_south_asia_west,,,RGI60-14.00122,,,,,
PK,RGI60-14.00123,,106238,36.7021,73.314,14_south_asia_west,,,RGI60-14.00123,,,,,
PK,RGI60-14.00124,,106239,36.6959,73.3124,14_south_asia_west,,,RGI60-14.00124,,,,,
PK,RGI60-14.00126,,106240,36.7225,73.9587,14_south_asia_west,,,RGI60-14.00126,,,,,
PK,RGI60-14.00127,,106241,36.716,73.9538,14_south_asia_west,,,RGI60-14.00127,,,,,
PK,RGI60-14.00128,,106242,36.7353,75.1639,14_south_asia_west,,,RGI60-14.00128,,,,,
PK,RGI60-14.00133,,106246,36.7844,75.0768,14_south_asia_west,,,RGI60-14.00133,,,,,
PK,RGI60-14.00134,,106247,36.8251,75.3817,14_south_asia_west,,,RGI60-14.00134,,,,,
PK,RGI60-14.00135,,106248,36.8218,75.3792,14_south_asia_west,,,RGI60-14.00135,,,,,
PK,RGI60-14.00136,,106249,36.8143,75.3814,14_south_asia_west,,,RGI60-14.00136,,,,,
PK,RGI60-14.00141,,106252,36.8992,74.1676,14_south_asia_west,,,RGI60-14.00141,,,,,
PK,RGI60-14.00143,,106253,36.8892,74.1825,14_south_asia_west,,,RGI60-14.00143,,,,,
PK,RGI60-14.00149,,106257,36.9861,74.9996,14_south_asia_west,,,RGI60-14.00149,,,,,
PK,RGI60-14.00150,,106258,36.9858,74.6118,14_south_asia_west,,,RGI60-14.00150,,,,,
PK,RGI60-14.00151,,106259,36.9846,74.6184,14_south_asia_west,,,RGI60-14.00151,,,,,
PK,RGI60-14.00152,,106260,36.9823,74.6065,14_south_asia_west,,,RGI60-14.00152,,,,,
PK,RGI60-14.00290,,106385,37.0812,74.6986,14_south_asia_west,,,RGI60-14.00290,,,,,
PK,RGI60-14.00301,,106396,37.0714,74.656,14_south_asia_west,,,RGI60-14.00301,,,,,
PK,RGI60-14.00303,,106398,37.0664,74.6584,14_south_asia_west,,,RGI60-14.00303,,,,,
PK,RGI60-14.00304,,106399,37.0686,74.7016,14_south_asia_west,,,RGI60-14.00304,,,,,
PK,RGI60-14.00368,,106452,37.0687,74.6523,14_south_asia_west,,,RGI60-14.00368,,,,,
PK,RGI60-14.00369,,106453,37.0594,74.6276,14_south_asia_west,,,RGI60-14.00369,,,,,
PK,RGI60-14.00371,,106454,37.0525,74.6488,14_south_asia_west,,,RGI60-14.00371,,,,,
PK,RGI60-14.00374,,106456,37.056,74.7202,14_south_asia_west,,,RGI60-14.00374,,,,,
PK,RGI60-14.00375,,106457,37.0537,74.715,14_south_asia_west,,,RGI60-14.00375,,,,,
PK,RGI60-14.00385,,106466,37.0526,74.8398,14_south_asia_west,,,RGI60-14.00385,,,,,
PK,RGI60-14.00386,,106467,37.0524,74.7127,14_south_asia_west,,,RGI60-14.00386,,,,,
PK,RGI60-14.00387,,106468,37.0458,74.7146,14_south_asia_west,,,RGI60-14.00387,,,,,
PK,RGI60-14.00392,,106473,37.0422,74.7158,14_south_asia_west,,,RGI60-14.00392,,,,,
PK,RGI60-14.00393,,106474,37.0395,74.7119,14_south_asia_west,,,RGI60-14.00393,,,,,
PK,RGI60-14.00396,,106477,37.0471,74.8037,14_south_asia_west,,,RGI60-14.00396,,,,,
PK,RGI60-14.00402,,106482,37.059,74.6229,14_south_asia_west,,,RGI60-14.00402,,,,,
PK,RGI60-14.00407,,106486,37.0415,74.8398,14_south_asia_west,,,RGI60-14.00407,,,,,
PK,RGI60-14.00464,,106537,37.0257,74.79,14_south_asia_west,,,RGI60-14.00464,,,,,
PK,RGI60-14.00478,,106548,37.018,74.6537,14_south_asia_west,,,RGI60-14.00478,,,,,
PK,RGI60-14.00483,,106553,37.0129,74.7122,14_south_asia_west,,,RGI60-14.00483,,,,,
PK,RGI60-14.00484,,106554,37.0158,74.7725,14_south_asia_west,,,RGI60-14.00484,,,,,
PK,RGI60-14.00485,,106555,37.0143,74.7826,14_south_asia_west,,,RGI60-14.00485,,,,,
PK,RGI60-14.00507,,106573,37.0184,74.7365,14_south_asia_west,,,RGI60-14.00507,,,,,
PK,RGI60-14.00525,,106590,37.0065,74.5583,14_south_asia_west,,,RGI60-14.00525,,,,,
PK,RGI60-14.00540,,106602,37.0086,74.7766,14_south_asia_west,,,RGI60-14.00540,,,,,
PK,RGI60-14.00544,,106605,37.0096,75.0331,14_south_asia_west,,,RGI60-14.00544,,,,,
PK,RGI60-14.00566,,106622,36.9976,75.0682,14_south_asia_west,,,RGI60-14.00566,,,,,
PK,RGI60-14.00567,,106623,36.9977,75.0613,14_south_asia_west,,,RGI60-14.00567,,,,,
PK,RGI60-14.00568,,106624,36.9898,75.0737,14_south_asia_west,,,RGI60-14.00568,,,,,
PK,RGI60-14.00573,,106627,36.9844,74.6018,14_south_asia_west,,,RGI60-14.00573,,,,,
PK,RGI60-14.00578,,106632,36.9884,74.6697,14_south_asia_west,,,RGI60-14.00578,,,,,
PK,RGI60-14.00586,,106638,36.9915,74.7235,14_south_asia_west,,,RGI60-14.00586,,,,,
PK,RGI60-14.00594,,106644,36.9928,74.9737,14_south_asia_west,,,RGI60-14.00594,,,,,
PK,RGI60-14.00596,,106645,36.9986,74.7328,14_south_asia_west,,,RGI60-14.00596,,,,,
PK,RGI60-14.00599,,106648,36.9895,74.7464,14_south_asia_west,,,RGI60-14.00599,,,,,
PK,RGI60-14.00602,,106650,36.9873,75.0776,14_south_asia_west,,,RGI60-14.00602,,,,,
PK,RGI60-14.00603,,106651,36.9817,75.068,14_south_asia_west,,,RGI60-14.00603,,,,,
PK,RGI60-14.00604,,106652,37.0002,74.4284,14_south_asia_west,,,RGI60-14.00604,,,,,
PK,RGI60-14.00605,,106653,36.9809,74.4205,14_south_asia_west,,,RGI60-14.00605,,,,,
PK,RGI60-14.00613,,106660,36.9823,74.7402,14_south_asia_west,,,RGI60-14.00613,,,,,
PK,RGI60-14.00614,,106661,36.9793,74.7511,14_south_asia_west,,,RGI60-14.00614,,,,,
PK,RGI60-14.00618,,106663,37.0032,75.0764,14_south_asia_west,,,RGI60-14.00618,,,,,
PK,RGI60-14.00620,,106665,36.9657,74.8097,14_south_asia_west,,,RGI60-14.00620,,,,,
PK,RGI60-14.00621,,106666,36.9673,74.8184,14_south_asia_west,,,RGI60-14.00621,,,,,
PK,RGI60-14.00622,,106667,36.9553,74.8257,14_south_asia_west,,,RGI60-14.00622,,,,,
PK,RGI60-14.00624,,106669,36.976,74.6761,14_south_asia_west,,,RGI60-14.00624,,,,,
PK,RGI60-14.00626,,106671,36.9816,74.9377,14_south_asia_west,,,RGI60-14.00626,,,,,
PK,RGI60-14.00629,,106672,36.9756,75.0993,14_south_asia_west,,,RGI60-14.00629,,,,,
PK,RGI60-14.00630,,106673,36.9768,75.0891,14_south_asia_west,,,RGI60-14.00630,,,,,
PK,RGI60-14.00632,,106674,36.988,74.4774,14_south_asia_west,,,RGI60-14.00632,,,,,
PK,RGI60-14.00633,,106675,36.9847,74.4927,14_south_asia_west,,,RGI60-14.00633,,,,,
PK,RGI60-14.00634,,106676,36.9799,74.479,14_south_asia_west,,,RGI60-14.00634,,,,,
PK,RGI60-14.00635,,106677,36.9791,74.4949,14_south_asia_west,,,RGI60-14.00635,,,,,
PK,RGI60-14.00639,,106680,36.9751,74.4993,14_south_asia_west,,,RGI60-14.00639,,,,,
PK,RGI60-14.00640,,106681,36.9676,74.4991,14_south_asia_west,,,RGI60-14.00640,,,,,
PK,RGI60-14.00641,,106682,36.9739,75.2916,14_south_asia_west,,,RGI60-14.00641,,,,,
PK,RGI60-14.00642,,106683,36.9719,74.6792,14_south_asia_west,,,RGI60-14.00642,,,,,
PK,RGI60-14.00645,,106686,36.9758,75.076,14_south_asia_west,,,RGI60-14.00645,,,,,
PK,RGI60-14.00646,,106687,36.9722,75.082,14_south_asia_west,,,RGI60-14.00646,,,,,
PK,RGI60-14.00647,,106688,36.9719,75.0858,14_south_asia_west,,,RGI60-14.00647,,,,,
PK,RGI60-14.00648,,106689,36.9619,75.0712,14_south_asia_west,,,RGI60-14.00648,,,,,
PK,RGI60-14.00649,,106690,36.9661,75.0834,14_south_asia_west,,,RGI60-14.00649,,,,,
PK,RGI60-14.00654,,106694,36.9747,74.4705,14_south_asia_west,,,RGI60-14.00654,,,,,
PK,RGI60-14.00655,,106695,36.9724,74.8195,14_south_asia_west,,,RGI60-14.00655,,,,,
PK,RGI60-14.00656,,106696,36.9741,74.8265,14_south_asia_west,,,RGI60-14.00656,,,,,
PK,RGI60-14.00657,,106697,36.9697,74.745,14_south_asia_west,,,RGI60-14.00657,,,,,
PK,RGI60-14.00658,,106698,36.9688,74.397,14_south_asia_west,,,RGI60-14.00658,,,,,
PK,RGI60-14.00664,,106703,36.9653,74.5069,14_south_asia_west,,,RGI60-14.00664,,,,,
PK,RGI60-14.00666,,106704,36.9654,74.7479,14_south_asia_west,,,RGI60-14.00666,,,,,
PK,RGI60-14.00677,,106712,36.958,75.1397,14_south_asia_west,,,RGI60-14.00677,,,,,
PK,RGI60-14.00678,,106713,36.9616,75.1271,14_south_asia_west,,,RGI60-14.00678,,,,,
PK,RGI60-14.00679,,106714,36.9533,75.1587,14_south_asia_west,,,RGI60-14.00679,,,,,
PK,RGI60-14.00685,,106717,36.9709,74.4639,14_south_asia_west,,,RGI60-14.00685,,,,,
PK,RGI60-14.00686,,106718,36.9605,74.4554,14_south_asia_west,,,RGI60-14.00686,,,,,
PK,RGI60-14.00687,,106719,36.96,74.4608,14_south_asia_west,,,RGI60-14.00687,,,,,
PK,RGI60-14.00689,,106721,36.9704,75.2103,14_south_asia_west,,,RGI60-14.00689,,,,,
PK,RGI60-14.00691,,106723,36.9606,75.2434,14_south_asia_west,,,RGI60-14.00691,,,,,
PK,RGI60-14.00695,,106726,36.9576,74.5205,14_south_asia_west,,,RGI60-14.00695,,,,,
PK,RGI60-14.00696,,106727,36.9553,74.5162,14_south_asia_west,,,RGI60-14.00696,,,,,
PK,RGI60-14.00701,,106730,36.9592,74.9325,14_south_asia_west,,,RGI60-14.00701,,,,,
PK,RGI60-14.00702,,106731,36.9573,75.2066,14_south_asia_west,,,RGI60-14.00702,,,,,
PK,RGI60-14.00710,,106736,36.9854,74.5541,14_south_asia_west,,,RGI60-14.00710,,,,,
PK,RGI60-14.00711,,106737,36.985,74.5473,14_south_asia_west,,,RGI60-14.00711,,,,,
PK,RGI60-14.00713,,106738,36.9568,74.5372,14_south_asia_west,,,RGI60-14.00713,,,,,
PK,RGI60-14.00714,,106739,36.9592,74.5273,14_south_asia_west,,,RGI60-14.00714,,,,,
PK,RGI60-14.00715,,106740,36.9596,74.6695,14_south_asia_west,,,RGI60-14.00715,,,,,
PK,RGI60-14.00717,,106742,36.9642,75.2533,14_south_asia_west,,,RGI60-14.00717,,,,,
PK,RGI60-14.00718,,106743,36.9585,75.2555,14_south_asia_west,,,RGI60-14.00718,,,,,
PK,RGI60-14.00725,,106749,36.943,75.0565,14_south_asia_west,,,RGI60-14.00725,,,,,
PK,RGI60-14.00726,,106750,36.9409,75.0701,14_south_asia_west,,,RGI60-14.00726,,,,,
PK,RGI60-14.00728,,106751,36.9779,74.6218,14_south_asia_west,,,RGI60-14.00728,,,,,
PK,RGI60-14.00729,,106752,36.9574,75.2122,14_south_asia_west,,,RGI60-14.00729,,,,,
PK,RGI60-14.00730,,106753,36.9502,75.2123,14_south_asia_west,,,RGI60-14.00730,,,,,
PK,RGI60-14.00732,,106755,36.9516,75.1265,14_south_asia_west,,,RGI60-14.00732,,,,,
PK,RGI60-14.00735,,106756,36.9437,74.6475,14_south_asia_west,,,RGI60-14.00735,,,,,
PK,RGI60-14.00736,,106757,36.9499,74.8154,14_south_asia_west,,,RGI60-14.00736,,,,,
PK,RGI60-14.00737,,106758,36.9521,74.6126,14_south_asia_west,,,RGI60-14.00737,,,,,
PK,RGI60-14.00740,,106761,36.9497,75.217,14_south_asia_west,,,RGI60-14.00740,,,,,
PK,RGI60-14.00741,,106762,36.952,74.6305,14_south_asia_west,,,RGI60-14.00741,,,,,
PK,RGI60-14.00743,,106763,36.9505,74.5491,14_south_asia_west,,,RGI60-14.00743,,,,,
PK,RGI60-14.00745,,106764,36.9464,75.1168,14_south_asia_west,,,RGI60-14.00745,,,,,
PK,RGI60-14.00749,,106766,36.9239,74.9687,14_south_asia_west,,,RGI60-14.00749,,,,,
PK,RGI60-14.00756,,106770,36.9541,75.2226,14_south_asia_west,,,RGI60-14.00756,,,,,
PK,RGI60-14.00758,,106772,36.9457,75.2268,14_south_asia_west,,,RGI60-14.00758,,,,,
PK,RGI60-14.00761,,106775,36.9629,74.3663,14_south_asia_west,,,RGI60-14.00761,,,,,
PK,RGI60-14.00763,,106777,36.9599,74.3506,14_south_asia_west,,,RGI60-14.00763,,,,,
PK,RGI60-14.00765,,106778,36.9496,74.8304,14_south_asia_west,,,RGI60-14.00765,,,,,
PK,RGI60-14.00770,,106779,36.9472,74.665,14_south_asia_west,,,RGI60-14.00770,,,,,
PK,RGI60-14.00771,,106780,36.943,74.6602,14_south_asia_west,,,RGI60-14.00771,,,,,
PK,RGI60-14.00772,,106781,36.9455,74.6515,14_south_asia_west,,,RGI60-14.00772,,,,,
PK,RGI60-14.00779,,106786,36.9554,74.5865,14_south_asia_west,,,RGI60-14.00779,,,,,
PK,RGI60-14.00789,,106792,36.9316,75.0633,14_south_asia_west,,,RGI60-14.00789,,,,,
PK,RGI60-14.00790,,106793,36.9237,75.0691,14_south_asia_west,,,RGI60-14.00790,,,,,
PK,RGI60-14.00791,,106794,36.9165,75.0712,14_south_asia_west,,,RGI60-14.00791,,,,,
PK,RGI60-14.00792,,106795,36.9114,75.0663,14_south_asia_west,,,RGI60-14.00792,,,,,
PK,RGI60-14.00793,,106796,36.9183,75.3206,14_south_asia_west,,,RGI60-14.00793,,,,,
PK,RGI60-14.00794,,106797,36.9319,75.312,14_south_asia_west,,,RGI60-14.00794,,,,,
PK,RGI60-14.00795,,106798,36.9273,75.3141,14_south_asia_west,,,RGI60-14.00795,,,,,
PK,RGI60-14.00797,,106799,36.987,74.8298,14_south_asia_west,,,RGI60-14.00797,,,,,
PK,RGI60-14.00798,,106800,36.9775,74.8301,14_south_asia_west,,,RGI60-14.00798,,,,,
PK,RGI60-14.00800,,106801,36.9461,74.8466,14_south_asia_west,,,RGI60-14.00800,,,,,
PK,RGI60-14.00803,,106803,36.9474,75.1036,14_south_asia_west,,,RGI60-14.00803,,,,,
PK,RGI60-14.00804,,106804,36.9356,75.1004,14_south_asia_west,,,RGI60-14.00804,,,,,
PK,RGI60-14.00810,,106807,36.9293,74.6616,14_south_asia_west,,,RGI60-14.00810,,,,,
PK,RGI60-14.00811,,106808,36.9247,74.6592,14_south_asia_west,,,RGI60-14.00811,,,,,
PK,RGI60-14.00813,,106809,36.9243,74.4232,14_south_asia_west,,,RGI60-14.00813,,,,,
PK,RGI60-14.00814,,106810,36.9335,74.6917,14_south_asia_west,,,RGI60-14.00814,,,,,
PK,RGI60-14.00819,,106814,36.9419,75.0852,14_south_asia_west,,,RGI60-14.00819,,,,,
PK,RGI60-14.00820,,106815,36.9486,75.0955,14_south_asia_west,,,RGI60-14.00820,,,,,
PK,RGI60-14.00821,,106816,36.9453,75.0723,14_south_asia_west,,,RGI60-14.00821,,,,,
PK,RGI60-14.00823,,106817,36.9281,74.6152,14_south_asia_west,,,RGI60-14.00823,,,,,
PK,RGI60-14.00824,,106818,36.9138,74.6159,14_south_asia_west,,,RGI60-14.00824,,,,,
PK,RGI60-14.00825,,106819,36.9181,74.6076,14_south_asia_west,,,RGI60-14.00825,,,,,
PK,RGI60-14.00844,,106831,36.9255,74.5599,14_south_asia_west,,,RGI60-14.00844,,,,,
PK,RGI60-14.00845,,106832,36.9331,74.7533,14_south_asia_west,,,RGI60-14.00845,,,,,
PK,RGI60-14.00846,,106833,36.9423,74.9405,14_south_asia_west,,,RGI60-14.00846,,,,,
PK,RGI60-14.00848,,106835,36.9358,74.9302,14_south_asia_west,,,RGI60-14.00848,,,,,
PK,RGI60-14.00849,,106836,36.9254,74.6811,14_south_asia_west,,,RGI60-14.00849,,,,,
PK,RGI60-14.00853,,106839,36.9329,74.7708,14_south_asia_west,,,RGI60-14.00853,,,,,
PK,RGI60-14.00854,,106840,36.926,74.7674,14_south_asia_west,,,RGI60-14.00854,,,,,
PK,RGI60-14.00855,,106841,36.9253,75.1024,14_south_asia_west,,,RGI60-14.00855,,,,,
PK,RGI60-14.00859,,106844,36.9177,74.668,14_south_asia_west,,,RGI60-14.00859,,,,,
PK,RGI60-14.00860,,106845,36.9151,74.662,14_south_asia_west,,,RGI60-14.00860,,,,,
PK,RGI60-14.00861,,106846,36.9069,74.6603,14_south_asia_west,,,RGI60-14.00861,,,,,
PK,RGI60-14.00871,,106853,36.924,74.922,14_south_asia_west,,,RGI60-14.00871,,,,,
PK,RGI60-14.00874,,106856,36.9136,74.5734,14_south_asia_west,,,RGI60-14.00874,,,,,
PK,RGI60-14.00877,,106857,36.9172,75.1793,14_south_asia_west,,,RGI60-14.00877,,,,,
PK,RGI60-14.00897,,106872,36.902,75.2402,14_south_asia_west,,,RGI60-14.00897,,,,,
PK,RGI60-14.00901,,106873,36.9132,74.6841,14_south_asia_west,,,RGI60-14.00901,,,,,
PK,RGI60-14.00908,,106875,36.9111,74.6899,14_south_asia_west,,,RGI60-14.00908,,,,,
PK,RGI60-14.00909,,106876,36.9101,74.6008,14_south_asia_west,,,RGI60-14.00909,,,,,
PK,RGI60-14.00910,,106877,36.9052,74.618,14_south_asia_west,,,RGI60-14.00910,,,,,
PK,RGI60-14.00911,,106878,36.9096,75.1276,14_south_asia_west,,,RGI60-14.00911,,,,,
PK,RGI60-14.00912,,106879,36.9046,74.4723,14_south_asia_west,,,RGI60-14.00912,,,,,
PK,RGI60-14.00917,,106882,36.923,74.8779,14_south_asia_west,,,RGI60-14.00917,,,,,
PK,RGI60-14.00918,,106883,36.9164,74.8877,14_south_asia_west,,,RGI60-14.00918,,,,,
PK,RGI60-14.00919,,106884,36.9079,74.9174,14_south_asia_west,,,RGI60-14.00919,,,,,
PK,RGI60-14.00920,,106885,36.9053,74.9253,14_south_asia_west,,,RGI60-14.00920,,,,,
PK,RGI60-14.00922,,106886,36.9263,74.6123,14_south_asia_west,,,RGI60-14.00922,,,,,
PK,RGI60-14.00923,,106887,36.9229,74.5707,14_south_asia_west,,,RGI60-14.00923,,,,,
PK,RGI60-14.00924,,106888,36.9129,74.7908,14_south_asia_west,,,RGI60-14.00924,,,,,
PK,RGI60-14.00928,,106891,36.9047,75.1291,14_south_asia_west,,,RGI60-14.00928,,,,,
PK,RGI60-14.00931,,106892,36.9026,74.2007,14_south_asia_west,,,RGI60-14.00931,,,,,
PK,RGI60-14.00932,,106893,36.9049,74.1984,14_south_asia_west,,,RGI60-14.00932,,,,,
PK,RGI60-14.00933,,106894,36.9047,74.1958,14_south_asia_west,,,RGI60-14.00933,,,,,
PK,RGI60-14.00934,,106895,36.9016,74.1965,14_south_asia_west,,,RGI60-14.00934,,,,,
PK,RGI60-14.00935,,106896,36.8975,74.6739,14_south_asia_west,,,RGI60-14.00935,,,,,
PK,RGI60-14.00938,,106897,36.9105,74.1768,14_south_asia_west,,,RGI60-14.00938,,,,,
PK,RGI60-14.00939,,106898,36.904,74.1752,14_south_asia_west,,,RGI60-14.00939,,,,,
PK,RGI60-14.00945,,106899,36.9083,75.1165,14_south_asia_west,,,RGI60-14.00945,,,,,
PK,RGI60-14.00946,,106900,36.9218,75.1043,14_south_asia_west,,,RGI60-14.00946,,,,,
PK,RGI60-14.00947,,106901,36.9155,75.1111,14_south_asia_west,,,RGI60-14.00947,,,,,
PK,RGI60-14.00948,,106902,36.9175,75.1278,14_south_asia_west,,,RGI60-14.00948,,,,,
PK,RGI60-14.00949,,106903,36.9048,75.1231,14_south_asia_west,,,RGI60-14.00949,,,,,
PK,RGI60-14.00950,,106904,36.9029,74.6148,14_south_asia_west,,,RGI60-14.00950,,,,,
PK,RGI60-14.00953,,106905,36.8925,74.7566,14_south_asia_west,,,RGI60-14.00953,,,,,
PK,RGI60-14.00955,,106907,36.896,74.4933,14_south_asia_west,,,RGI60-14.00955,,,,,
PK,RGI60-14.00956,,106908,36.8781,74.4838,14_south_asia_west,,,RGI60-14.00956,,,,,
PK,RGI60-14.00965,,106911,36.8835,75.2424,14_south_asia_west,,,RGI60-14.00965,,,,,
PK,RGI60-14.00966,,106912,36.9035,74.9065,14_south_asia_west,,,RGI60-14.00966,,,,,
PK,RGI60-14.00972,,106915,36.8958,74.2213,14_south_asia_west,,,RGI60-14.00972,,,,,
PK,RGI60-14.00974,,106916,36.9104,74.3858,14_south_asia_west,,,RGI60-14.00974,,,,,
PK,RGI60-14.00975,,106917,36.9104,74.3462,14_south_asia_west,,,RGI60-14.00975,,,,,
PK,RGI60-14.00976,,106918,36.9013,74.3846,14_south_asia_west,,,RGI60-14.00976,,,,,
PK,RGI60-14.00977,,106919,36.8984,74.3805,14_south_asia_west,,,RGI60-14.00977,,,,,
PK,RGI60-14.00978,,106920,36.8925,74.6807,14_south_asia_west,,,RGI60-14.00978,,,,,
PK,RGI60-14.00979,,106921,36.8947,74.2309,14_south_asia_west,,,RGI60-14.00979,,,,,
PK,RGI60-14.00980,,106922,36.8912,74.23,14_south_asia_west,,,RGI60-14.00980,,,,,
PK,RGI60-14.00982,,106923,36.9065,74.8768,14_south_asia_west,,,RGI60-14.00982,,,,,
PK,RGI60-14.00986,,106927,36.8979,74.212,14_south_asia_west,,,RGI60-14.00986,,,,,
PK,RGI60-14.00987,,106928,36.9034,74.2039,14_south_asia_west,,,RGI60-14.00987,,,,,
PK,RGI60-14.00997,,106932,36.8953,74.445,14_south_asia_west,,,RGI60-14.00997,,,,,
PK,RGI60-14.00998,,106933,36.894,74.4405,14_south_asia_west,,,RGI60-14.00998,,,,,
PK,RGI60-14.00999,,106934,36.8919,74.4427,14_south_asia_west,,,RGI60-14.00999,,,,,
PK,RGI60-14.01000,,106935,36.8713,74.4922,14_south_asia_west,,,RGI60-14.01000,,,,,
PK,RGI60-14.01009,,106939,36.89,74.2584,14_south_asia_west,,,RGI60-14.01009,,,,,
PK,RGI60-14.01010,,106940,36.8988,74.8901,14_south_asia_west,,,RGI60-14.01010,,,,,
PK,RGI60-14.01011,,106941,36.9064,74.8886,14_south_asia_west,,,RGI60-14.01011,,,,,
PK,RGI60-14.01012,,106942,36.8927,74.8915,14_south_asia_west,,,RGI60-14.01012,,,,,
PK,RGI60-14.01014,,106943,36.8904,74.9173,14_south_asia_west,,,RGI60-14.01014,,,,,
PK,RGI60-14.01015,,106944,36.8885,74.909,14_south_asia_west,,,RGI60-14.01015,,,,,
PK,RGI60-14.01016,,106945,36.8864,74.9214,14_south_asia_west,,,RGI60-14.01016,,,,,
PK,RGI60-14.01019,,106947,36.8869,74.6752,14_south_asia_west,,,RGI60-14.01019,,,,,
PK,RGI60-14.01021,,106949,36.9383,74.8561,14_south_asia_west,,,RGI60-14.01021,,,,,
PK,RGI60-14.01023,,106950,36.9327,74.8684,14_south_asia_west,,,RGI60-14.01023,,,,,
PK,RGI60-14.01024,,106951,36.9164,74.8686,14_south_asia_west,,,RGI60-14.01024,,,,,
PK,RGI60-14.01025,,106952,36.9073,74.8148,14_south_asia_west,,,RGI60-14.01025,,,,,
PK,RGI60-14.01028,,106953,36.8884,74.3537,14_south_asia_west,,,RGI60-14.01028,,,,,
PK,RGI60-14.01029,,106954,36.8804,74.3562,14_south_asia_west,,,RGI60-14.01029,,,,,
PK,RGI60-14.01030,,106955,36.8759,74.3738,14_south_asia_west,,,RGI60-14.01030,,,,,
PK,RGI60-14.01044,,106965,36.8763,73.8416,14_south_asia_west,,,RGI60-14.01044,,,,,
PK,RGI60-14.01045,,106966,36.8803,74.6808,14_south_asia_west,,,RGI60-14.01045,,,,,
PK,RGI60-14.01046,,106967,36.8806,74.6767,14_south_asia_west,,,RGI60-14.01046,,,,,
PK,RGI60-14.01047,,106968,36.9171,74.4492,14_south_asia_west,,,RGI60-14.01047,,,,,
PK,RGI60-14.01048,,106969,36.9141,74.4498,14_south_asia_west,,,RGI60-14.01048,,,,,
PK,RGI60-14.01050,,106970,36.9058,74.449,14_south_asia_west,,,RGI60-14.01050,,,,,
PK,RGI60-14.01051,,106971,36.8962,74.4486,14_south_asia_west,,,RGI60-14.01051,,,,,
PK,RGI60-14.01058,,106977,36.881,74.8036,14_south_asia_west,,,RGI60-14.01058,,,,,
PK,RGI60-14.01059,,106978,36.8775,74.6824,14_south_asia_west,,,RGI60-14.01059,,,,,
PK,RGI60-14.01060,,106979,36.875,74.1866,14_south_asia_west,,,RGI60-14.01060,,,,,
PK,RGI60-14.01062,,106981,36.879,73.8898,14_south_asia_west,,,RGI60-14.01062,,,,,
PK,RGI60-14.01065,,106982,36.8832,74.4802,14_south_asia_west,,,RGI60-14.01065,,,,,
PK,RGI60-14.01066,,106983,36.8822,74.4631,14_south_asia_west,,,RGI60-14.01066,,,,,
PK,RGI60-14.01067,,106984,36.88,74.4597,14_south_asia_west,,,RGI60-14.01067,,,,,
PK,RGI60-14.01068,,106985,36.8791,74.4781,14_south_asia_west,,,RGI60-14.01068,,,,,
PK,RGI60-14.01069,,106986,36.9521,75.3559,14_south_asia_west,,,RGI60-14.01069,,,,,
PK,RGI60-14.01071,,106987,36.9479,75.371,14_south_asia_west,,,RGI60-14.01071,,,,,
PK,RGI60-14.01072,,106988,36.9096,75.3243,14_south_asia_west,,,RGI60-14.01072,,,,,
PK,RGI60-14.01073,,106989,36.9109,75.3484,14_south_asia_west,,,RGI60-14.01073,,,,,
PK,RGI60-14.01084,,106998,36.8834,74.9149,14_south_asia_west,,,RGI60-14.01084,,,,,
PK,RGI60-14.01090,,107002,36.885,74.8954,14_south_asia_west,,,RGI60-14.01090,,,,,
PK,RGI60-14.01091,,107003,36.878,74.8914,14_south_asia_west,,,RGI60-14.01091,,,,,
PK,RGI60-14.01092,,107004,36.8702,74.2893,14_south_asia_west,,,RGI60-14.01092,,,,,
PK,RGI60-14.01093,,107005,36.8659,74.2841,14_south_asia_west,,,RGI60-14.01093,,,,,
PK,RGI60-14.01094,,107006,36.8815,74.421,14_south_asia_west,,,RGI60-14.01094,,,,,
PK,RGI60-14.01095,,107007,36.883,74.4315,14_south_asia_west,,,RGI60-14.01095,,,,,
PK,RGI60-14.01096,,107008,36.8733,74.4196,14_south_asia_west,,,RGI60-14.01096,,,,,
PK,RGI60-14.01098,,107010,36.8649,74.5188,14_south_asia_west,,,RGI60-14.01098,,,,,
PK,RGI60-14.01099,,107011,36.8701,74.5257,14_south_asia_west,,,RGI60-14.01099,,,,,
PK,RGI60-14.01100,,107012,36.8647,74.5244,14_south_asia_west,,,RGI60-14.01100,,,,,
PK,RGI60-14.01101,,107013,36.864,74.5105,14_south_asia_west,,,RGI60-14.01101,,,,,
